0.43628915870033763,-0.25618723034858704,0.12390655279159546,0.17637374997138977,0.584889460742402,0.5000000213489358,0.4999998967445393,0.49999970604375005,49.801388181810765
0.4356191877251705,-0.25618723034858704,0.12390655279159546,-0.3264608383178711,0.5847415339229421,0.5000000213489358,0.4999998967445393,0.5000005441013972,49.80170148510912
0.4349155904336243,-0.25618723034858704,0.12390655279159546,0.04310142621397972,0.5853822645196177,0.5010674681410049,0.49483712371045513,0.4964093745194965,49.802023591664344
0.43504833738793847,-0.25618723034858704,0.13537751138210297,0.036327678710222244,0.585238801077656,0.5021349149330739,0.4891964036278779,0.49338205667170526,49.80196379995027
0.4347290667838077,-0.25618723034858704,0.13537751138210297,-0.033970534801483154,0.585570755715048,0.503202361725143,0.48355567398616855,0.496212817406779,49.802110070535015
0.4344676665147973,-0.25618723034858704,0.13537751138210297,-0.026108967140316963,0.5858454800981782,0.504269808517212,0.4779149443444592,0.4983885777723031,49.802229864759546
0.4346022037988164,-0.25618723034858704,-0.2639259397983551,0.30534863471984863,0.5857085348280903,0.5053372553092811,0.48891152574865193,0.4729434106424367,49.80216900504122
0.43483102704298165,-0.25618723034858704,-0.2639259397983551,-0.07264188677072525,0.5854711574176532,0.5064047021013501,0.49990843990572065,0.478996271222607,49.802065056559194
0.4346914743328315,-0.25618723034858704,-0.2639259397983551,-0.16486409306526184,0.5856154165083349,0.5074721488934192,0.5109053540627894,0.49273479194204367,49.802128994108514
0.4342288612258317,-0.25618723034858704,0.011918047443032265,-0.4103339612483978,0.5860967708634314,0.5085395956854882,0.5104089986210187,0.526928879598006,49.80234011986746
